index	title	author	date	genre	genre_hum	x	y
00010242	Porgy	Heyward, DuBose	1925	Romance	Romance	-2.299074172973633	-6.57835578918457
00010248	Bread givers	Yezierska, Anzia	1925	Domestic	Domestic	1.0964688062667847	-3.153475761413574
00010249	Seibert of the island	Young, Gordon	1925	Adventure	Adventure	-3.396552324295044	-7.2396440505981445
00010251	The Chinese parrot	Biggers, Earl Derr	1926	Detective and mystery	Detective and mystery	5.880771636962891	-6.009809494018555
00010253	Early autumn	Bromfield, Louis	1926	Domestic	Domestic	0.13403137028217316	-8.230035781860352
00010258	The sun also rises	Hemingway, Ernest	1926	Historical	Historical	4.916505336761475	-0.9413045644760132
00010270	Job's niece	Hill, Grace Livingston	1927	Romance	Romance	-0.661504328250885	-7.124741077423096
00010280	The bridge of San Luis Rey	Wilder, Thornton	1927	Historical	Historical	-3.0123302936553955	-4.949190616607666
00010283	Behind that curtain	Biggers, Earl Derr	1928	Detective and mystery	Detective and mystery	6.623533248901367	-3.657419443130493
00010292	Sing Sing nights	Keeler, Harry Stephen	1928	Detective and mystery	Detective and mystery	7.214058876037598	-5.215682029724121
00010307	The Dain curse	Hammett, Dashiell	1929	Detective and mystery	Detective and mystery	8.454821586608887	-1.0531611442565918
00010323	Look homeward: angel	Wolfe, Thomas	1929	Domestic	Domestic	-2.4559004306793213	-1.9266018867492676
00010326	The 42nd parallel	Dos Passos, John	1930	Historical	Historical	-1.8082771301269531	-1.657471776008606
00010328	As I lay dying	Faulkner, William	1930	Domestic	Domestic	3.048893928527832	-2.009819507598877
00010334	The amazing web	Keeler, Harry Stephen	1930	Detective and mystery	Detective and mystery	7.262448787689209	-5.134304523468018
00010339	The French powder mystery	Queen, (House)	1930	Detective and mystery	Detective and mystery	8.5220308303833	-3.921403646469116
00010347	The chinaberry tree	Fauset, Jessie Redmon	1931	Domestic	Domestic	-0.9575392007827759	-7.982824802398682
00010350	The glass key	Hammett, Dashiell	1931	Detective and mystery	Detective and mystery	9.03658676147461	-1.0052516460418701
00010365	The Cape Cod mystery	Taylor, Phoebe Atwood	1931	Detective and mystery	Detective and mystery	6.067424297332764	-2.7253270149230957
00010368	Death in a bowl	Whitfield, Raoul	1931	Detective and mystery	Detective and mystery	9.091009140014648	-0.13118891417980194
00010374	Tobacco road	Caldwell, Erskine	1932	Domestic	Domestic	3.3551270961761475	-1.8233236074447632
00010386	Murder on the blackboard	Palmer, Stuart	1932	Detective and mystery	Detective and mystery	8.792323112487793	-2.645995855331421
00010387	The Egyptian cross mystery	Queen, (House)	1932	Detective and mystery	Detective and mystery	8.452779769897461	-3.8336949348449707
00010392	The Pastures of heaven	Steinbeck, John	1932	Domestic	Domestic	0.7992295622825623	-3.0689022541046143
00010395	Silvertip's search	Faust, Frederick Schiller	1933	Adventure	Adventure	-6.422412395477295	-9.318007469177246
00010399	Valley thieves	Faust, Frederick Schiller	1933	Adventure	Adventure	-6.537208557128906	-9.348320960998535
00010405	Tender is the night	Fitzgerald, F. Scott	1933	Romance	Romance	-1.9519517421722412	-2.055635690689087
00010411	The Washington square enigma	Keeler, Harry Stephen	1933	Detective and mystery	Detective and mystery	6.955252170562744	-4.767724990844727
00010415	Murder at Cambridge	Patrick, Q	1933	Detective and mystery	Detective and mystery	6.269725322723389	-8.047347068786621
00010417	The Siamese twin mystery	Queen, (House)	1933	Detective and mystery	Detective and mystery	8.476844787597656	-3.6512725353240967
00010418	The album	Rinehart, Mary Roberts	1933	Detective and mystery	Detective and mystery	7.511209964752197	-3.8926212787628174
00010424	The kennel murder case	Wright, Willard Huntington	1933	Detective and mystery	Detective and mystery	8.41399097442627	-4.118426322937012
00010429	Valley of vanishing men	Faust, Frederick Schiller	1934	Detective and mystery	Detective and mystery	-6.4478559494018555	-9.331619262695312
00010444	Now in November	Johnson, Josephine Winslow	1934	Domestic	Domestic	0.41762933135032654	-3.131406784057617
00010449	The puzzle of the silver Persian	Palmer, Stuart	1934	Detective and mystery	Detective and mystery	8.596899032592773	-2.928256034851074
00010452	The Chinese orange mystery	Queen, (House)	1934	Detective and mystery	Detective and mystery	8.520899772644043	-3.593111276626587
00010453	The state vs. Elinor Norton	Rinehart, Mary Roberts	1934	Detective and mystery	Detective and mystery	5.699419021606445	-4.396657943725586
00010455	Call it sleep	Roth, Henry	1934	Domestic	Domestic	-0.8494365811347961	-1.7645180225372314
00010459	The president vanishes	Stout, Rex	1934	Detective and mystery	Detective and mystery	11.737933158874512	-1.8268736600875854
00010460	The talking sparrow murders	Teilhet, Darwin L.	1934	Detective and mystery	Detective and mystery	7.828002452850342	-1.9108494520187378
00010466	Death-watch	Carr, John Dickson	1935	Detective and mystery	Detective and mystery	6.789974212646484	-6.919965744018555
00010502	Half-way house	Queen, (House)	1936	Detective and mystery	Detective and mystery	8.42606258392334	-3.601827621459961
00010523	They came like swallows	Maxwell, William	1937	Domestic	Domestic	3.6636242866516113	-1.5683423280715942
00010542	The lad and the lion	Burroughs, Edgar Rice	1938	Fantasy	Fantasy	-4.520029544830322	-7.321181774139404
00010543	To wake the dead	Carr, John Dickson	1938	Detective and mystery	Detective and mystery	6.7160234451293945	-7.286271095275879
00010582	Moses: man of the mountain	Hurston, Zora Neale	1939	Religious	Religious	-4.212212562561035	-4.749235153198242
00010592	Night rider	Warren, Robert Penn	1939	Historical	Historical	0.9280239343643188	-2.584376573562622
00010607	The snow goose	Gallico, Paul	1940	War stories	War stories	0.062074556946754456	-4.822275638580322
00010611	Who's afraid?	Holding, Elisabeth Sanxay	1940	Detective and mystery	Detective and mystery	7.270580768585205	-2.1481425762176514
00010612	The cross-eyed bear murders	Hughes, Dorothy Belle	1940	Detective and mystery	Detective and mystery	7.9059343338012695	-1.922738790512085
00010624	Call it courage	Sperry, Armstrong	1940	Historical	Historical	-6.660972595214844	-3.006260395050049
00010640	Green centuries	Gordon, Caroline	1941	Historical	Historical	-1.8622101545333862	-4.099165916442871
00010655	The long winter ends	Thomas, Newton George	1941	Historical	Historical	-2.089984893798828	-6.774862766265869
00010663	The case of the counterfeit eye	Gardner, Erle Stanley	1942	Detective and mystery	Detective and mystery	10.604681968688965	-2.616826057434082
00010665	The case of the empty tin	Gardner, Erle Stanley	1942	Detective and mystery	Detective and mystery	10.299274444580078	-2.5194361209869385
00010670	The bamboo blonde	Hughes, Dorothy Belle	1942	Detective and mystery	Detective and mystery	8.00507640838623	-1.9346708059310913
00010696	The case of the weird sisters	Armstrong, Charlotte	1943	Detective and mystery	Detective and mystery	7.276369094848633	-2.363952875137329
00010699	Tomorrow is forever	Bristow, Gwen	1943	Romance	Romance	0.48120003938674927	-0.48599928617477417
00010700	Double indemnity	Cain, James M.	1943	Detective and mystery	Detective and mystery	9.25677490234375	0.5382301211357117
00010704	Evidence of things seen	Daly, Elizabeth	1943	Detective and mystery	Detective and mystery	7.056797027587891	-3.8016462326049805
00010711	Mr Pan	Hahn, Emily	1943	Domestic	Domestic	6.30381965637207	-3.621011734008789
00010712	The trespassers	Hobson, Laura Z.	1943	Historical	Historical	-3.6459529399871826	0.07838934659957886
00010739	Arrow pointing nowhere	Daly, Elizabeth	1944	Detective and mystery	Detective and mystery	7.1121602058410645	-3.883596897125244
00010742	Freedom road	Fast, Howard	1944	Historical	Historical	-3.516461133956909	-2.8668603897094727
00010751	Rest and be thankful	MacInnes, Helen	1944	Detective and mystery	Detective and mystery	4.827008247375488	-5.641125202178955
00010756	All over but the shooting	Powell, Richard	1944	Detective and mystery	Detective and mystery	9.509931564331055	-0.07236477732658386
00010758	Dragonwyck	Seton, Anya	1944	Historical	Historical	-3.119945764541626	-3.609602689743042
00010759	Not quite dead enough	Stout, Rex	1944	Detective and mystery	Detective and mystery	11.914742469787598	-1.7849371433258057
00010770	Any shape or form	Daly, Elizabeth	1945	Detective and mystery	Detective and mystery	7.092631816864014	-3.794045925140381
00010771	Jesus: the carpenter's son	Fahs, Sophia Lyon	1945	Religious	Religious	-3.1672778129577637	-4.853862762451172
00010777	Net of cobwebs	Holding, Elisabeth Sanxay	1945	Detective and mystery	Detective and mystery	7.234674453735352	-2.122757911682129
00010782	Death in the mind	Lockridge, Richard	1945	Detective and mystery	Detective and mystery	8.224687576293945	-1.4064271450042725
00010795	The pearl	Steinbeck, John	1945	Westerns	Westerns	-6.6736273765563965	-3.1800789833068848
00010797	Apartment in Athens	Wescott, Glenway	1945	War stories	War stories	-2.915907144546509	-1.9006552696228027
00010801	The deadly percheron	Bardin, John Franklin	1946	Detective and mystery	Detective and mystery	8.037882804870605	-1.5270469188690186
00010808	The shadow girl	Cummings, Ray	1946	Science fiction	Science fiction	-7.579616069793701	-0.5074758529663086
00010814	Crows can't count	Fair, A. A.	1946	Detective and mystery	Detective and mystery	10.09661865234375	-2.407365083694458
00010815	Nightmare alley	Gresham, William Lindsay	1946	Detective and mystery	Detective and mystery	2.3705391883850098	-1.2415930032730103
00010818	Trouble follows me	Millar, Kenneth	1946	Detective and mystery	Detective and mystery	8.10302734375	-0.3491787016391754
00010824	The street	Petry, Ann	1946	Domestic	Domestic	4.992030620574951	-1.4226691722869873
00010832	Slan	Van Vogt, Alfred Elton	1946	Science fiction	Science fiction	-8.022377014160156	0.9195020198822021
00010839	The fabulous clipjoint	Brown, Fredric	1947	Detective and mystery	Detective and mystery	9.318156242370605	0.6687037348747253
00010841	Career in C major	Cain, James M.	1947	Detective and mystery	Detective and mystery	6.098012924194336	-0.007766075432300568
00010845	The fifth key	Coxe, George Harmon	1947	Detective and mystery	Detective and mystery	9.113478660583496	-1.161689043045044
00010855	Fury	Kuttner, Henry	1947	Science fiction	Science fiction	-7.985058784484863	1.0320650339126587
00010878	The weapon makers	Van Vogt, Alfred Elton	1947	Science fiction	Science fiction	-8.214850425720215	1.343070149421692
00010885	Peony	Buck, Pearl S.	1948	Historical	Historical	-3.402221918106079	-4.856746673583984
00010898	Space cadet	Heinlein, Robert A.	1948	Science fiction	Science fiction	-7.147130966186523	1.965530276298523
00010904	The three roads	Millar, Kenneth	1948	Detective and mystery	Detective and mystery	7.9190897941589355	-0.06959660351276398
00010907	Time will darken it	Maxwell, William	1948	Domestic	Domestic	1.3920432329177856	-3.32340145111084
00010911	Ten days' wonder	Queen, (House)	1948	Detective and mystery	Detective and mystery	8.052839279174805	-3.0182461738586426
00010926	Mary	Asch, Sholem	1949	Religious	Religious	-6.134154796600342	-5.0238494873046875
00010939	The star kings	Hamilton, Edmond	1949	Science fiction	Science fiction	-7.707278728485107	-0.11948946863412857
00010951	Silverlock	Myers, John Myers	1949	Fantasy	Fantasy	-8.064164161682129	-2.8331046104431152
00010953	The river journey	Nathan, Robert Gruntal	1949	Romance	Romance	0.22920121252536774	-4.547698974609375
00010963	Three doors to death	Stout, Rex	1949	Detective and mystery	Detective and mystery	11.87369155883789	-1.8021339178085327
00010964	Trouble in triplicate	Stout, Rex	1949	Detective and mystery	Detective and mystery	11.910745620727539	-1.7901991605758667
00010982	Eye witness	Coxe, George Harmon	1950	Detective and mystery	Detective and mystery	9.133406639099121	-1.2299569845199585
00010984	The clay hand	Davis, Dorothy Salisbury	1950	Detective and mystery	Detective and mystery	6.698348522186279	-0.8738839030265808
00010986	The proud and the free	Fast, Howard	1950	Historical	Historical	-3.9909372329711914	-4.284939765930176
00011013	The house that stood still	Van Vogt, Alfred Elton	1950	Science fiction	Science fiction	-6.606169700622559	0.7871526479721069
00011023	The painted veil	Maugham, W. Somerset	1925	Domestic	Domestic	0.2854633927345276	-8.240436553955078
00011060	The years	Woolf, Virginia	1937	Domestic	Domestic	2.0676209926605225	-7.676384449005127
00011101	Farewell My Lovely	Chandler, Raymond	1940	Detective and mystery	Detective and mystery	9.107705116271973	-0.04240143671631813
00011102	The High Window	Chandler, Raymond	1942	Detective and mystery	Detective and mystery	9.09103775024414	0.0023890724405646324
00011110	Mystery at Geneva	Macaulay, Rose	1923	Detective and mystery	Detective and mystery	3.475243330001831	-10.571364402770996
00011113	Michael's evil deeds	Oppenheim, E. Phillips	1923	Detective and mystery	Detective and mystery	5.2800188064575195	-10.939705848693848
00011123	The red thumb mark	Freeman, Richard Austin	1924	Detective and mystery	Detective and mystery	7.318294048309326	-10.892810821533203
00011132	The black soul	O'Flaherty, Liam	1924	Romance	Romance	1.4582750797271729	-7.40814208984375
00011165	Styrbiorn the Strong	Eddison, Eric Rucker	1926	Fantasy	Fantasy	-5.15531063079834	-5.954747200012207
00011191	Witch wood	Buchan, John	1927	Fantasy	Fantasy	-5.360692501068115	-6.0458574295043945
00011207	Clouds of witness	Sayers, Dorothy L.	1927	Detective and mystery	Detective and mystery	5.840799808502197	-9.024931907653809
00011210	The feathered serpent	Wallace, Edgar	1927	Detective and mystery	Detective and mystery	5.936728000640869	-10.050573348999023
00011226	Out of the silence	Cox, Erle	1928	Science fiction	Science fiction	0.6372039318084717	-10.18274974822998
00011234	The footsteps at the lock	Knox, Ronald Arbuthnott	1928	Detective and mystery	Detective and mystery	6.7510294914245605	-9.38486385345459
00011277	The lone house mystery	Wallace, Edgar	1929	Detective and mystery	Detective and mystery	8.051265716552734	-6.728252410888672
00011278	Grey mask	Wentworth, Patricia	1929	Detective and mystery	Detective and mystery	6.948091983795166	-7.043267726898193
00011279	Summer lightning	Wodehouse, P. G.	1929	Detective and mystery	Detective and mystery	4.3907647132873535	-9.527641296386719
00011281	Mystery Mile	Allingham, Margery	1930	Detective and mystery	Detective and mystery	6.178682327270508	-7.856236934661865
00011314	Look to the lady	Allingham, Margery	1931	Detective and mystery	Detective and mystery	5.911161422729492	-7.9804182052612305
00011315	Police at the funeral	Allingham, Margery	1931	Detective and mystery	Detective and mystery	6.364154815673828	-7.906586647033691
00011332	The lodger	Lowndes, Marie Belloc	1931	Detective and mystery	Detective and mystery	6.029486179351807	-9.646470069885254
00011366	Flowering wilderness	Galsworthy, John	1932	Domestic	Domestic	2.95936918258667	-8.754176139831543
00011371	Devil's cub	Heyer, Georgette	1932	Romance	Romance	0.4120272397994995	-12.078742980957031
00011381	The Ostrekoff jewels	Oppenheim, E. Phillips	1932	Detective and mystery	Detective and mystery	4.945709228515625	-11.4031982421875
00011384	Death under sail	Snow, C. P.	1932	Detective and mystery	Detective and mystery	7.314902305603027	-7.803047180175781
00011389	Sweet danger	Allingham, Margery	1933	Detective and mystery	Detective and mystery	5.874902725219727	-8.092873573303223
00011401	The body in the silo	Knox, Ronald Arbuthnott	1933	Detective and mystery	Detective and mystery	6.789274215698242	-9.378766059875488
00011403	The Saltmarsh murders	Mitchell, Gladys	1933	Detective and mystery	Detective and mystery	6.1133270263671875	-8.660242080688477
00011456	Right ho: Jeeves	Wodehouse, P. G.	1934	Detective and mystery	Detective and mystery	4.425422191619873	-9.553359031677246
